Empresa,Id
Domos Telecomunicaciones S.A. de C.V.,FDT-250
Domos Telecomunicaciones S.A. de C.V.,FDT-249
Domos Telecomunicaciones S.A. de C.V.,FDT-248
Domos Telecomunicaciones S.A. de C.V.,FDT-247
Domos Telecomunicaciones S.A. de C.V.,FDT-246
Domos Telecomunicaciones S.A. de C.V.,FDT-245
Domos Telecomunicaciones S.A. de C.V.,FDT-244
Domos Telecomunicaciones S.A. de C.V.,FDT-243
Domos Telecomunicaciones S.A. de C.V.,FDT-242
Domos Telecomunicaciones S.A. de C.V.,FDT-241
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-488
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-487
Sistemas de Energía Internacional,FCASE-90
Sistemas de Energía Internacional,FCASE-100
Sistemas de Energía Internacional,FASE-2327
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-726
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-507
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-506
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-505
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-504
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-503
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-502
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-501
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-500
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-499
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-498
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-497
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-496
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-495
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-494
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-493
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-492
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-491
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-490
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-489
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-509
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-508
Gentor,FCAGE-39
Gentor,FCAGE-38
SERVICIOS CORPORATIVOS GENTOR,FASCG-17
SERVICIOS CORPORATIVOS GENTOR,FASCG-16
SERVICIOS CORPORATIVOS GENTOR,FASCG-15
SERVICIOS CORPORATIVOS GENTOR,FASCG-14
SERVICIOS CORPORATIVOS GENTOR,FASCG-13
SERVICIOS CORPORATIVOS GENTOR,FASCG-12
SERVICIOS CORPORATIVOS GENTOR,FASCG-11
SERVICIOS CORPORATIVOS GENTOR,FASCG-10
Gentor Servicios,FAGS-73
Gentor Servicios,FAGS-71
Gentor Servicios,FAGS-70
Gentor Servicios,FAGS-69
Gentor Servicios,FAGS-68
Gentor Servicios,FAGS-67
Gentor Servicios,FAGS-66
Gentor Servicios,FAGS-65
Gentor Servicios,FAGS-64
Gentor,FAGE-345
Sistemas de Energía Internacional,FASE-2339
Sistemas de Energía Internacional,FASE-2338
Sistemas de Energía Internacional,FASE-2337
Sistemas de Energía Internacional,FASE-2325
Sistemas de Energía Internacional,FASE-2324
Gentor,FAGE-589
Gentor,FAGE-363
Gentor,FAGE-360
Gentor,FAGE-359
Gentor,FAGE-358
Gentor,FAGE-357
Gentor,FAGE-356
Gentor,FAGE-355
Gentor,FAGE-354
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-513
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-379
Sistemas de Energía Internacional,FASE-2323
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-510
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-512
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-511
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-515
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-514
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-518
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-517
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-516
Sistemas de Energía Internacional,FASE-2322
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-520
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-519
Domos Telecomunicaciones S.A. de C.V.,FDT-240
Domos Telecomunicaciones S.A. de C.V.,FDT-239
Domos Telecomunicaciones S.A. de C.V.,FDT-238
Domos Telecomunicaciones S.A. de C.V.,FDT-237
Domos Telecomunicaciones S.A. de C.V.,FDT-236
Domos Telecomunicaciones S.A. de C.V.,FDT-235
Domos Telecomunicaciones S.A. de C.V.,FDT-234
Domos Telecomunicaciones S.A. de C.V.,FDT-233
Domos Telecomunicaciones S.A. de C.V.,FDT-232
Domos Telecomunicaciones S.A. de C.V.,FDT-231
Domos Telecomunicaciones S.A. de C.V.,FDT-230
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-522
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-521
Domos Telecomunicaciones S.A. de C.V.,FDT-468
Domos Telecomunicaciones S.A. de C.V.,FDT-229
Domos Telecomunicaciones S.A. de C.V.,FDT-228
Domos Telecomunicaciones S.A. de C.V.,FDT-227
Domos Telecomunicaciones S.A. de C.V.,FDT-226
Domos Telecomunicaciones S.A. de C.V.,FDT-225
Domos Telecomunicaciones S.A. de C.V.,FDT-224
Domos Telecomunicaciones S.A. de C.V.,FDT-223
Domos Telecomunicaciones S.A. de C.V.,FDT-222
Domos Telecomunicaciones S.A. de C.V.,FDT-221
Domos Telecomunicaciones S.A. de C.V.,FDT-220
Domos Telecomunicaciones S.A. de C.V.,FDT-219
Domos Telecomunicaciones S.A. de C.V.,FDT-218
Domos Telecomunicaciones S.A. de C.V.,FDT-217
Domos Telecomunicaciones S.A. de C.V.,FDT-216
Domos Telecomunicaciones S.A. de C.V.,FDT-215
Domos Telecomunicaciones S.A. de C.V.,FDT-214
Domos Telecomunicaciones S.A. de C.V.,FDT-213
Domos Telecomunicaciones S.A. de C.V.,FDT-212
Domos Telecomunicaciones S.A. de C.V.,FDT-211
Domos Telecomunicaciones S.A. de C.V.,FDT-210
SSNL Servicios Sustentables NL,FCABN-16
SSNL Servicios Sustentables NL,FABN-382
Sistemas de Energía Internacional,FCASE-85
SSNL Servicios Sustentables NL,FABN-380
SSNL Servicios Sustentables NL,FABN-379
SSNL Servicios Sustentables NL,FABN-378
SSNL Servicios Sustentables NL,FABN-377
SSNL Servicios Sustentables NL,FABN-376
SSNL Servicios Sustentables NL,FABN-375
SSNL Servicios Sustentables NL,FABN-374
SSNL Servicios Sustentables NL,FABN-373
SSNL Servicios Sustentables NL,FABN-372
SSNL Servicios Sustentables NL,FABN-371
SSNL Servicios Sustentables NL,FABN-370
SSNL Servicios Sustentables NL,FABN-369
SSNL Servicios Sustentables NL,FABN-368
SSNL Servicios Sustentables NL,FABN-367
SSNL Servicios Sustentables NL,FABN-366
SSNL Servicios Sustentables NL,FABN-365
SSNL Servicios Sustentables NL,FABN-364
SSNL Servicios Sustentables NL,FABN-363
SSNL Servicios Sustentables NL,FABN-362
SSNL Servicios Sustentables NL,FABN-361
SSNL Servicios Sustentables NL,FABN-360
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-523
Sistemas de Energía Internacional,FASE-2317
Sistemas de Energía Internacional,FASE-2316
Sistemas de Energía Internacional,FASE-2315
Gentor,FAGE-353
Gentor,FAGE-352
Gentor,FAGE-351
Gentor,FAGE-350
Gentor,FAGE-349
Gentor,FAGE-348
Gentor,FAGE-336
Gentor,FAGE-335
Gentor,FAGE-334
Gentor,FAGE-333
Gentor,FAGE-332
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-524
SERVICIOS CORPORATIVOS GENTOR,NSCG-3
SERVICIOS CORPORATIVOS GENTOR,NSCG-2
SERVICIOS CORPORATIVOS GENTOR,NSCG-1
Seisa Servicios y Tecnología,NCASS-3
Seisa Servicios y Tecnología,NCASS-2
Operadora de Plantas de Energia,NCAOP-2
Operadora de Plantas de Energia,NCAOP-1
Gentor Servicios,NCAGS-3
Bioelectrica de Monterrey,NCABM-2
Bioelectrica de Monterrey,NCABM-1
Sistemas de Energía Internacional,FCASE-80
Gentor,FCAGE-103
SERVICIOS CORPORATIVOS GENTOR,FASCG-20
SERVICIOS CORPORATIVOS GENTOR,FASCG-19
SERVICIOS CORPORATIVOS GENTOR,FASCG-18
Gentor,FAGE-606
Gentor,FAGE-605
Gentor,FAGE-604
Gentor,FAGE-603
Gentor,FAGE-602
Gentor,FAGE-601
Gentor,FAGE-600
Gentor,FAGE-599
Gentor,FAGE-598
Gentor,FAGE-597
Domos Telecomunicaciones S.A. de C.V.,NDT-4
SSNL Servicios Sustentables NL,FCABN-15
Sistemas de Energía Internacional,FASE-2314
Gentor Servicios,FAGS-92
Gentor Servicios,FAGS-72
Gentor Servicios,FAGS-61
Gentor Servicios,FAGS-60
Gentor Servicios,FAGS-244
Gentor Servicios,FAGS-243
Gentor Servicios,FAGS-242
Gentor Servicios,FAGS-115
Gentor,FAGE-339
Gentor,FAGE-338
Gentor Servicios,NCAGS-2
Sistemas de Energía Internacional,FASE-2310
Sistemas de Energía Internacional,FASE-2309
Gentor,FAGE-325
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-337
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-336
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-335
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-334
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-333
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-332
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-331
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-330
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-329
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-328
Gentor,FAGE-362
Gentor,FAGE-337
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-351
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-349
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-348
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-347
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-346
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-345
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-344
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-343
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-342
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-341
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-340
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-338
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-355
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-353
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-352
Sistemas de Energía Internacional,FCASE-78
Sistemas de Energía Internacional,FASE-2308
Sistemas de Energía Internacional,FASE-2307
Gentor Servicios,FAGS-62
PIESA,FACPSA-24
PIESA,FACPSA-23
PIESA,FACPSA-22
PIESA,FACPSA-21
PIESA,FACPSA-20
PIESA,FACPSA-19
Inge y Mejor Ambiental S.A. de C.V.,FACHYD-31
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-378
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-377
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-376
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-375
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-374
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-373
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-372
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-371
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-370
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-369
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-368
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-367
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-366
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-365
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-364
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-363
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-362
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-361
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-360
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-359
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-358
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-357
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-356
Sistemas de Energía Internacional,FCASE-79
Sistemas de Energía Internacional,FASE-2304
Sistemas de Energía Internacional,FASE-2303
Sistemas de Energía Internacional,FASE-2302
Sistemas de Energía Internacional,FASE-2301
Sistemas de Energía Internacional,FASE-2300
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-383
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-382
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-380
PIESA,FACPSA-18
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-392
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-391
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-390
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-389
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-388
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-387
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-386
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-385
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-393
Sistemas de Energía Internacional,FASE-2313
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-404
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-403
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-402
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-401
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-400
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-399
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-398
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-397
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-396
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-395
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-394
Sistemas de Energía Internacional,FASE-2299
Sistemas de Energía Internacional,FASE-2298
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-408
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-407
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-406
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-405
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-416
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-415
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-414
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-413
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-412
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-411
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-410
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-409
Sistemas de Energía Internacional,FCASE-77
Sistemas de Energía Internacional,FASE-2297
Sistemas de Energía Internacional,FASE-2296
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-418
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-417
Gentor,FCAGE-37
Sistemas de Energía Internacional,FASE-2312
Sistemas de Energía Internacional,ANTSE-24
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-420
SSNL Servicios Sustentables NL,FABN-358
SSNL Servicios Sustentables NL,FABN-357
SSNL Servicios Sustentables NL,FABN-356
SSNL Servicios Sustentables NL,FABN-355
SSNL Servicios Sustentables NL,FABN-354
SSNL Servicios Sustentables NL,FABN-353
SSNL Servicios Sustentables NL,FABN-352
SSNL Servicios Sustentables NL,FABN-351
SSNL Servicios Sustentables NL,FABN-350
SSNL Servicios Sustentables NL,FABN-349
SSNL Servicios Sustentables NL,FABN-347
SSNL Servicios Sustentables NL,FABN-346
SSNL Servicios Sustentables NL,FABN-345
SSNL Servicios Sustentables NL,FABN-344
SSNL Servicios Sustentables NL,FABN-343
SSNL Servicios Sustentables NL,FABN-342
SSNL Servicios Sustentables NL,FABN-341
SSNL Servicios Sustentables NL,FABN-340
SSNL Servicios Sustentables NL,FABN-339
SSNL Servicios Sustentables NL,FABN-338
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-423
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-422
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-421
Sistemas de Energía Internacional,ANTSE-23
Sistemas de Energía Internacional,ANTSE-22
Sistemas de Energía Internacional,FASE-2294
Sistemas de Energía Internacional,ANTSE-21
Sistemas de Energía Internacional,ANTSE-20
Domos Telecomunicaciones S.A. de C.V.,FDT-209
Domos Telecomunicaciones S.A. de C.V.,FDT-344
Domos Telecomunicaciones S.A. de C.V.,FDT-208
Domos Telecomunicaciones S.A. de C.V.,FDT-207
Domos Telecomunicaciones S.A. de C.V.,FDT-206
Domos Telecomunicaciones S.A. de C.V.,FDT-205
Domos Telecomunicaciones S.A. de C.V.,FDT-204
Domos Telecomunicaciones S.A. de C.V.,FDT-203
Domos Telecomunicaciones S.A. de C.V.,FDT-202
Domos Telecomunicaciones S.A. de C.V.,FDT-201
Domos Telecomunicaciones S.A. de C.V.,FDT-199
Domos Telecomunicaciones S.A. de C.V.,FDT-198
Domos Telecomunicaciones S.A. de C.V.,FDT-197
Domos Telecomunicaciones S.A. de C.V.,FDT-196
Domos Telecomunicaciones S.A. de C.V.,FDT-195
Domos Telecomunicaciones S.A. de C.V.,FDT-194
Domos Telecomunicaciones S.A. de C.V.,FCDT-3
Domos Telecomunicaciones S.A. de C.V.,FCDT-2
Sistemas de Energía Internacional,FCASE-81
Sistemas de Energía Internacional,FASE-2290
Domos Telecomunicaciones S.A. de C.V.,FDT-193
Domos Telecomunicaciones S.A. de C.V.,FDT-192
Domos Telecomunicaciones S.A. de C.V.,FDT-191
Domos Telecomunicaciones S.A. de C.V.,FDT-190
Domos Telecomunicaciones S.A. de C.V.,FDT-189
Domos Telecomunicaciones S.A. de C.V.,FDT-188
Domos Telecomunicaciones S.A. de C.V.,FDT-187
Sistemas de Energía Internacional,FCASE-82
Sistemas de Energía Internacional,FASE-2288
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-424
Domos Telecomunicaciones S.A. de C.V.,FDT-337
Domos Telecomunicaciones S.A. de C.V.,FDT-186
Domos Telecomunicaciones S.A. de C.V.,FDT-185
Domos Telecomunicaciones S.A. de C.V.,FDT-184
Domos Telecomunicaciones S.A. de C.V.,FDT-183
Domos Telecomunicaciones S.A. de C.V.,FDT-182
Domos Telecomunicaciones S.A. de C.V.,FDT-181
Domos Telecomunicaciones S.A. de C.V.,FDT-180
Domos Telecomunicaciones S.A. de C.V.,FDT-179
Domos Telecomunicaciones S.A. de C.V.,FDT-178
Gentor,FAGE-475
Gentor,FAGE-474
Gentor,FAGE-473
Gentor,FAGE-472
Gentor,FAGE-471
Gentor,FAGE-470
Gentor,FAGE-467
Gentor,FAGE-466
Gentor,FAGE-465
Gentor,FAGE-464
Gentor,FAGE-463
Gentor,FAGE-462
Gentor,FAGE-459
Gentor,FAGE-458
Gentor,FAGE-457
Gentor,FAGE-456
Gentor,FAGE-455
Gentor,FAGE-331
Gentor,FAGE-330
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-426
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-425
Gentor,FCAGE-36
Gentor,FCAGE-35
Gentor,FCAGE-34
Gentor,FCAGE-33
Gentor,FCAGE-31
Gentor,FCAGE-30
Gentor,FCAGE-29
Gentor,FCAGE-28
Gentor,FCAGE-27
Gentor,FCAGE-26
Gentor,FCAGE-111
Seisa Servicios y Tecnología,FASS-546
Seisa Servicios y Tecnología,FASS-545
Sistemas de Energía Internacional,FASE-2292
Gentor,FAGE-596
PIESA,FACPSA-17
PIESA,FACPSA-16
PIESA,FACPSA-15
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-869
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-671
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-273
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-272
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-271
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-270
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-269
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-268
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-267
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-265
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-264
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-263
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-262
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-261
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-260
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-259
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-257
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-256
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-255
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-254
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-253
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-252
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-251
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-250
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-249
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-248
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-247
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-246
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-245
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-244
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-243
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-242
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-241
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-240
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-239
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-238
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-237
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-236
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-235
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-234
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-233
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-232
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-231
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-229
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-228
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-227
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-226
PIESA,NCPSA-4
Sistemas de Energía Internacional,FASE-2286
Sistemas de Energía Internacional,FASE-2285
PIESA,FACPSA-14
PIESA,FACPSA-13
PIESA,FACPSA-12
PIESA,FACPSA-11
PIESA,FACPSA-10
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-311
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-310
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-309
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-308
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-307
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-306
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-305
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-304
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-303
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-302
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-301
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-300
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-299
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-298
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-297
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-296
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-295
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-294
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-293
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-292
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-291
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-290
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-289
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-288
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-287
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-286
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-284
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-283
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-282
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-281
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-280
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-279
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-278
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-277
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-276
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-275
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-274
Gentor,FCAGE-25
Gentor Servicios,FAGS-236
Sistemas de Energía Internacional,FASE-2284
Sistemas de Energía Internacional,FASE-2283
Sistemas de Energía Internacional,FASE-2282
Gentor,FCAGE-24
Gentor,FCAGE-23
Gentor Servicios,FAGS-240
Gentor Servicios,FAGS-239
Gentor Servicios,FAGS-238
Gentor Servicios,FAGS-237
Gentor Servicios,FAGS-235
Gentor Servicios,FAGS-234
Gentor Servicios,FAGS-233
Gentor,FCAGE-22
Gentor,FCAGE-21
Gentor,FCAGE-20
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-313
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-312
Sistemas de Energía Internacional,FASE-2293
Sistemas de Energía Internacional,FASE-2281
Sistemas de Energía Internacional,FASE-2280
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-318
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-317
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-316
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-315
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-314
Gentor,FCAGE-18
Inge y Mejor Ambiental S.A. de C.V.,FACHYD-32
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-320
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-319
Domos Telecomunicaciones S.A. de C.V.,FDT-177
Domos Telecomunicaciones S.A. de C.V.,FDT-176
Domos Telecomunicaciones S.A. de C.V.,FDT-175
Domos Telecomunicaciones S.A. de C.V.,FDT-174
Domos Telecomunicaciones S.A. de C.V.,FDT-173
Domos Telecomunicaciones S.A. de C.V.,FDT-172
Domos Telecomunicaciones S.A. de C.V.,FDT-171
Domos Telecomunicaciones S.A. de C.V.,FDT-170
Rec y Disp de Desechos Amb S.A. de C.V.,FACECO-322
